logFC..nacl...control	logFC..h2o2...control	logFC..sorb...control	logCPM	F	PValue	FDR
KAF5842783	-0.876037642982622	-0.435514249839052	-0.539315090901118	1.65956028629349	3.97111330467553	0.0347011600713088	0.122002385578021
KAF5835555	0.520995817133504	0.40763774988335	0.251498274164421	3.61891924924609	3.9661188666619	0.0348246436336846	0.122367473117798
KAF5828279	0.644168095336929	-0.0965639382327168	0.324642687354701	1.79069570337234	3.96477975572022	0.034857838208229	0.12238172844278
KAF5840337	1.07258877013786	-0.482224262833836	-0.540610392967127	-0.53861995576818	3.96437057615549	0.03486798844076	0.12238172844278
KAF5831814	-0.595898563396454	-0.308247477480178	-0.524603751902337	3.3434702611536	3.96324103100102	0.0348960259789652	0.122411172212248
KAF5834902	-0.290664651722243	0.257895250247177	-0.14778238412109	3.55479212689216	3.96152702434179	0.0349386206831803	0.122491618939906
KAF5836995	-0.801410568427145	0.00575353802559272	-0.313501328463806	2.56602225283306	3.96015233710362	0.0349728263107163	0.122542580380069
KAF5831296	0.106718383447057	0.102409673994999	0.106211241833698	13.5815392171376	3.95933271104093	0.0349932390178697	0.122545182170505
KAF5835895	-0.895575362417834	-1.96206557991175	-0.132665904704883	-0.294824217259684	3.95707299203095	0.0350495883022302	0.122673559057806
KAF5831490	0.78998842359817	0.292196303992498	0.675812221618787	1.88595845395563	3.95265406538666	0.0351600831657426	0.122964703324635
KAF5836908	0.459127101324252	-0.0556714002382592	0.499191164992595	2.95077352749619	3.95216857022602	0.0351722474036116	0.122964703324635
KAF5839292	-0.106695143654582	0.368282973312299	0.347820038187315	3.54606996447385	3.9499736044372	0.0352273035888804	0.123088110689133
KAF5836266	-0.676298528296973	-0.216176175197771	-0.743692646409337	3.70822631071375	3.9476767742089	0.0352850212767893	0.123220674077577
KAF5832060	1.10890415693196	1.95304378875083	1.92466014395562	-0.518261940997965	3.94414466426188	0.0353739936001364	0.123462173741652
KAF5834102	-3.17082736217839	-0.0694062802093689	-1.3612129132654	0.260792978363124	3.93996882627398	0.0354795150976595	0.123761130491836
KAF5842759	0.333297953520002	-0.230477494315741	0.470365339477606	2.19024844806928	3.93471129502983	0.0356128871143314	0.124156847634183
KAF5829162	0.488673854753945	-0.346327252732363	0.179322278039583	5.50112264950878	3.93300876975782	0.0356562003004642	0.124238326550275
KAF5836909	0.468994021928959	-0.0552995342169619	0.494100902417082	2.94631012345815	3.9311396456767	0.0357038218238117	0.124334717698349
KAF5835401	0.477349584376686	-0.0980055998683733	0.515045592277746	4.11145806840256	3.92837156085606	0.035774481862603	0.124492370495056
KAF5826115	0.217021783686292	-0.0532715617790269	-0.077662572422647	13.6813275725913	3.92780130320055	0.035789058676829	0.124492370495056
KAF5833028	-1.10853598255898	-0.187240513457552	-0.401433589510286	1.62785933457148	3.91905565102366	0.0360134735369514	0.125203091593308
KAF5826087	-1.67880613380985	-0.715110759620199	-1.06550604370095	0.477806862669782	3.91738618253336	0.0360564965793502	0.125282751639349
KAF5834523	-1.48576823423955	-0.122556305058827	0.0293299963371147	-0.173399002504157	3.91650282366444	0.0360792851558532	0.125292054916926
KAF5829463	1.45951625784257	0.407414668670023	0.47818531193545	0.994109140925708	3.91397825879027	0.0361445045894333	0.125448614814579
KAF5837318	-0.328770638555207	-0.0744092603316008	0.26742637270259	3.7588304030091	3.91095691408035	0.0362227365749106	0.125643860046769
KAF5827256	0.662326461429031	0.719137203142536	0.409008395270817	2.01373229309874	3.9098877009751	0.0362504685783906	0.125643860046769
KAF5840529	0.312502367493327	0.33058840497871	0.469635692333058	4.99606665333114	3.90947182505244	0.0362612616956806	0.125643860046769
KAF5836150	1.55414376770571	0.701640530943688	0.42299279827954	1.63781867687113	3.90838148983434	0.0362895764723242	0.125672074164858
KAF5831491	0.790007346143402	0.292254787520115	0.675818151126946	1.84501796009374	3.90505500383654	0.036376119226398	0.125901790433589
KAF5838513	-0.370554521318583	0.195609594719993	-2.4859878003296	-0.17959155931807	3.89879594967639	0.0365396024084907	0.126334432251402
KAF5836145	0.242635070228989	-0.536025825907983	0.216425649867744	5.41818825536032	3.89871673511742	0.0365416768727169	0.126334432251402
KAF5837944	-0.324927862041261	-0.309021289406701	-0.139010043997494	8.99630651354928	3.89700509273723	0.0365865344040747	0.126419361806648
KAF5842488	-2.29511736702829	-0.233525879772657	-1.48134754233256	1.12779884158905	3.89241896091759	0.0367070378467682	0.126655456366588
KAF5835288	-1.582285208739	-0.304431968686282	-0.368548352141543	0.392389126488358	3.89186666526471	0.0367215806049906	0.126655456366588
KAF5828643	0.229044500061622	-0.536767458706789	-1.47062810321895	-0.300784314285487	3.89160208845321	0.036728549655531	0.126655456366588
KAF5836593	1.00191414023919	0.379561276514023	0.442431503604718	2.51299402381938	3.89121129665576	0.0367388460449804	0.126655456366588
KAF5838143	-1.50681716417732	-0.0749017632704023	0.576097518406621	0.388051397617828	3.89054112088566	0.0367565112537385	0.126655456366588
KAF5832442	1.22979760325698	0.476095433149592	1.03842455174971	0.698383708232935	3.88418809477835	0.0369244584391318	0.127163834204418
KAF5837582	-1.12182548454797	-0.187158003186983	-0.651240425735063	1.02441534658471	3.87418571001787	0.037190675561522	0.128009894336067
KAF5840915	-0.82333004769195	-0.0646820361369921	-0.697679979104237	1.36631508464662	3.8691932174506	0.0373243800561481	0.128399164963999
KAF5839985	-3.19928844122422	-1.26088125326206	-1.2520221367056	0.705718521315523	3.86644690969962	0.0373981654479011	0.128561755266834
KAF5835711	0.302988315681095	-0.161027663138491	0.437231706119767	3.12440936448151	3.86472324416068	0.0374445612721865	0.128561755266834
KAF5827747	-1.13403511444674	-0.0596797174620678	-0.284810338067723	1.84816928338619	3.8640494329371	0.0374627162541532	0.128561755266834
KAF5833714	0.602729922596251	-0.674633529451217	0.626462988844248	1.23990216070666	3.86344113107582	0.0374791148862053	0.128561755266834
KAF5839119	-0.942304537443091	-0.106530441313066	-0.361140422800118	3.77458480296931	3.86328757310376	0.0374832558177417	0.128561755266834
KAF5835122	-0.691620909990878	0.0347795636358421	-0.371769362077144	2.10129985853085	3.86283515826147	0.0374954589598455	0.128561755266834
KAF5840922	0.983010544846052	-0.0234760823057099	0.00836753338709005	0.307716119269363	3.85958141903338	0.0375833582345004	0.128743066459389
KAF5842145	-0.264205169472585	-0.439511480316118	0.0462002649165871	3.30602838770876	3.85934815292876	0.0375896690031507	0.128743066459389
KAF5825961	-6.26458324438031	0.0962009377078513	0.183652644651097	-0.995325741721802	4.10080747622447	0.0379215493961956	0.129808380625439
KAF5838181	-1.06077283002867	0.127187865203507	0.494433097807579	2.19814056660782	3.84603269481975	0.0379519380874654	0.129841062210274
KAF5833747	0.407758982907864	0.486821385641583	0.525940132676675	3.84810560171091	3.84296591041268	0.0380359442487554	0.129985700861079
KAF5833748	0.407758982907864	0.486821385641583	0.525940132676675	3.84810560171091	3.84296591041268	0.0380359442487554	0.129985700861079
KAF5832340	0.750528632356234	0.109560077612773	0.00769534103479043	2.38668676238502	3.84074995514821	0.0380967776759057	0.130122217610138
KAF5828697	-0.0496088960012603	0.304973999747097	0.129638235839207	10.914541692609	3.83877345427501	0.0381511321331848	0.130222208916931
KAF5832550	1.36276753895016	0.26358061036695	0.910700693678996	1.9585911692046	3.83816591241993	0.0381678577018164	0.130222208916931
KAF5840336	1.0723207696036	-0.482019610299933	-0.540377457910045	-0.571334520204336	3.83684630958598	0.0382042153650207	0.13027491063168
KAF5835186	-1.35062629569292	-0.241761347935366	-1.23052297107361	1.68196541505357	3.8342185285698	0.0382767348844524	0.130450797773599
KAF5836331	-1.35990905985868	0.0945063451482945	-0.250507809766816	0.800629592054038	3.83016484279903	0.0383889168546923	0.130761592129433
KAF5831225	-1.37695363073936	0.309091926731284	-0.760965365774113	-0.177825577322027	3.81918801503351	0.0386945977759587	0.131721846745247
KAF5841774	-1.60011533783382	-0.163855341590009	-0.0560148724956117	-0.274403481486134	3.81782886089699	0.0387326421175219	0.131721846745247
KAF5836010	0.675514047483975	0.211207324855684	0.0773671489542644	3.81091741365177	3.81777119022478	0.0387342573414594	0.131721846745247
KAF5831990	-1.25196106816889	-0.471138779230314	-0.780768054962938	4.54892175150221	3.8169783988712	0.0387564694892416	0.13172548004254
KAF5826870	0.797588853626084	0.313498278527925	0.354966467181193	1.58005730995062	3.81163786432501	0.0389064818179886	0.132163239763397
KAF5836727	-0.845246301174534	0.173195361042174	-0.10476081673604	0.995115134511014	3.80870799946225	0.0389890641431747	0.132371591069198
KAF5842435	0.473722497336965	-0.23355549921243	-0.397644013904553	1.80834987681075	3.80322518383879	0.0391441483144444	0.132825732025593
KAF5839103	-0.765977041018466	0.582204662135913	0.358978158793147	0.827293894463624	3.80207715425005	0.0391767108489988	0.132863858785663
KAF5832813	-0.441020696940371	0.110213741342364	-0.453073842901116	3.65838013842857	3.80016264625725	0.0392310831230554	0.132975869345286
KAF5837220	-0.348809419666654	-0.33370788415699	-0.14074343100199	8.44531582190235	3.794609795124	0.0393892773930037	0.133439476975755
KAF5837073	-1.04761621680944	0.0804989544074554	0.00313264882501436	0.63934740693107	3.79088691210049	0.0394957496676746	0.133727456755224
KAF5835999	-0.62560248532496	-0.0458870915640645	0.0334699518244148	2.75432352549382	3.78524581693589	0.0396577143536436	0.134202911691037
KAF5826869	0.797572580143769	0.313498171919167	0.354964568640478	1.562630190685	3.78364226095427	0.0397038945799003	0.134286244968935
KAF5839146	-0.77114209914041	-0.0657423049609074	-0.483167032196616	5.52644907722852	3.78254942655916	0.0397354022281663	0.134319889246596
KAF5834751	-0.320699996389007	-0.0882002998559882	0.853376740075299	1.33148219580192	3.77412794463207	0.0399791719222917	0.13501492438287
KAF5826908	-0.525926286470117	-0.0855087572045767	-0.39051817639635	3.21576381550883	3.7739495072049	0.0399843556157937	0.13501492438287
KAF5829058	-1.2164280857829	0.158880153798915	-0.559582822304517	2.79301399576546	3.76903187728162	0.0401275203934095	0.135424946939838
KAF5826106	-1.23440303249204	0.153848864038968	0.309386220593563	0.826330313395041	3.76244574280881	0.0403201858649032	0.135956853251269
KAF5828404	-1.50122481369515	1.03837138347145	-0.712544131409591	-0.556170200557866	3.76215299283876	0.0403287744475673	0.135956853251269
KAF5834993	-1.69082696118404	-0.361424167016983	-0.360785592132037	1.48292821409295	3.75897918825867	0.0404220217024637	0.136197509576176
KAF5837966	-1.576229416689	-0.332129200636382	-0.559267462997137	-0.519117438109724	3.75713788932197	0.0404762334351403	0.136230496147608
KAF5833942	0.637635495088557	-0.201036606057894	0.360906448319783	1.40619586239936	3.75692517531054	0.0404825015814345	0.136230496147608
KAF5841048	-1.24949162050838	-0.289702956149491	-0.0567110512133535	1.02561309647871	3.7560064764817	0.0405095861721495	0.136230496147608
KAF5827559	0.550815181896332	0.62368617195052	0.505757251135178	3.63756458807565	3.75567786497688	0.040519279191255	0.136230496147608
KAF5829526	-0.426355082470641	0.859009714772084	-0.306724541548546	0.863510305290499	3.74624601054832	0.0407986320240196	0.137090650314442
KAF5830012	-1.12026907420629	0.359523899255879	-0.442645526231437	0.840926745957477	3.74555699177147	0.0408191262172215	0.137090650314442
KAF5839109	0.134255828746539	0.23115465400711	0.375801838684523	9.38174495195223	3.74475096839698	0.0408431156533268	0.137095434011163
KAF5835679	-1.72307458095252	-1.28138405526139	-0.28215333916183	-0.213434530043009	3.74387033590814	0.0408693442290861	0.137095434011163
KAF5828019	0.8842288367864	-0.369170265454973	0.381788754311731	1.90868230421137	3.74329240872408	0.0408865676392842	0.137095434011163
KAF5829970	-2.42443858909996	-0.218516319156674	-1.80095269415433	-0.718794941870295	3.74170683388657	0.0409338639682139	0.137180189629894
KAF5835594	-1.6249771651624	-0.698654798640697	-1.78424360355119	1.10753107663664	3.7397571153035	0.0409921088262005	0.137301525799585
KAF5836349	0.538203496901508	0.679067289529795	0.59165283652214	1.72885051265693	3.73515299801738	0.0411300291417978	0.137677937470353
KAF5830942	-0.867449406162052	0.289077865822634	-0.208237224748821	1.42790168107679	3.73413716767241	0.041160531163264	0.137677937470353
KAF5840666	0.912170447952231	0.474103617101383	0.804896677456094	1.22422836707226	3.7337958345101	0.0411707861167364	0.137677937470353
KAF5829315	0.478102296023484	0.0741745331493366	0.602799445651841	4.56466846048297	3.73250317672901	0.0412096491903238	0.137733966982681
KAF5837072	-0.846964979535232	-0.122440333673558	-0.321532855429575	3.31715423566944	3.7316518475441	0.0412352670353945	0.137745690954696
KAF5825517	-3.91769286678236	-1.24141151016587	-1.88564779839995	-0.559870449307422	3.72578863983225	0.0414121993849674	0.138262594945524
KAF5828005	0.655887705513016	0.258269493950035	0.581208203427499	3.48831922881821	3.72087251006834	0.0415612263675029	0.13868582767517
KAF5825583	-1.76576813575581	-0.0781360419738349	-0.0218451727819679	1.01615077736639	3.71925053615119	0.0416105301691465	0.138724118387496
KAF5827112	-0.685438744442163	-0.0112509926859897	0.133216339831801	4.04293793920913	3.71903011774235	0.0416172355162487	0.138724118387496
KAF5842011	1.24855668249984	-0.0793273284494725	0.333299597820213	0.774469980017699	3.71415932443927	0.0417657280389065	0.139131312806339
KAF5830954	2.21575027308508	-0.233021119175302	-0.189799651316042	-1.02892744894659	3.71355942993363	0.0417840587898331	0.139131312806339
KAF5843773	0.53892986386799	0.202395123756606	0.533850859849944	2.17713062943601	3.71264401230378	0.0418120487266672	0.139150140794411
KAF5832510	1.43270977968635	0.420101632133824	1.67456732532836	-0.242034231531201	3.71059091621935	0.0418749030570421	0.139284915133674
KAF5839621	-0.773470524290452	0.178721827870286	-0.302899422665978	1.05283067617845	3.70563046775005	0.0420272139540216	0.139668425899735
KAF5834341	0.224844799842422	0.270880359322486	0.357638173826133	5.88165445134133	3.70537615263222	0.0420350398975928	0.139668425899735
KAF5843689	0.633641906952503	0.521868642862666	0.485132120362708	3.64400003994623	3.70407133459077	0.0420752189832621	0.139727406325012
KAF5842905	-2.63601040188647	-1.29073006197332	-0.924673234468754	-0.521104152457967	3.70122348905524	0.0421630660470164	0.139944539942948
KAF5836512	0.333052503347159	0.147002449800026	0.264450779460353	5.3132120390766	3.69838525601657	0.0422508268611884	0.140161156200854
KAF5841802	0.06411799155603	0.483623864518618	0.323222375052876	4.25918240574749	3.69583352585685	0.0423299084028222	0.140298635942468
KAF5829573	-0.0592201617188389	0.667213927761414	-0.111919689118678	1.42902916509425	3.69525180893078	0.0423479604467996	0.140298635942468
KAF5833341	-1.00678990373278	0.256377656939923	0.00669064404112031	2.65792797267487	3.69486950949805	0.0423598289258078	0.140298635942468
KAF5834678	-2.48101279207509	-0.493433022880137	-2.37766134153544	-0.625083469284868	3.69413639718495	0.0423825991041067	0.14029946462199
KAF5832092	0.316595387169856	0.141424924024145	0.325326144797125	7.47798358243917	3.68773600219341	0.0425819928000943	0.140876795347236
KAF5834986	2.41501842351054	0.503894635511314	1.35436214425242	0.842670478744528	3.68708838650349	0.0426022283200951	0.140876795347236
KAF5831839	-0.438168944128865	0.0938002354156713	-0.0760554241323082	4.89847400436544	3.68370131889901	0.0427082418776098	0.141152438672419
KAF5837778	-1.95369283920137	0.204516485625874	-0.732360351504469	-0.591537107721781	3.68274463113513	0.0427382407463104	0.141176691330601
KAF5832744	-0.610484240162898	0.431676067385055	-0.494222693243659	1.4357761606833	3.68146456964374	0.0427784176175762	0.141234521334128
KAF5840067	0.547231500010615	0.0978813826797423	0.231697996909453	3.90739126131262	3.67642090273214	0.0429371454809298	0.141683483234212
KAF5829353	-0.491482358885959	0.583670399892746	-0.0516632338499453	1.99628758575086	3.67385111741275	0.043018279281328	0.141876061367217
