logFC..ML...LL	logFC..HL...LL	logCPM	F	PValue	FDR
KAF5835337	0.480793234633988	-0.810981468994473	5.57280712646947	27.5499272908955	4.74025715614648e-05	0.000264456451869225
KAF5841054	0.00711691516095335	-0.84122225297546	6.67678315847531	27.476235404564	4.79968863452039e-05	0.000267593825735511
KAF5827049	0.357297873429101	-0.911534175057631	4.22377149663669	27.4624451195457	4.81090762732234e-05	0.000268040854765118
KAF5843688	-0.188040689704837	-1.11025298242106	3.0191976433495	27.4501667472428	4.82092263234816e-05	0.000268420253479278
KAF5825363	0.468256943379382	-0.913128513512528	5.1027386145532	27.4165194634604	4.84849364001347e-05	0.000269775984993175
KAF5826060	0.407976435023132	-1.15370931918906	2.976302866253	27.3749793959704	4.88278886077425e-05	0.000271503810890595
KAF5837450	-0.273394007621232	-1.21985683980118	3.63228726493256	27.3521405306717	4.90176627578941e-05	0.000272378173811948
KAF5835611	0.0338311418873106	-0.808935117772078	4.01208276246264	27.3188300281844	4.92960094164565e-05	0.000273743224703851
KAF5828809	0.617472740047537	-0.621471910915723	3.36965550990803	27.3089004249738	4.93793425487159e-05	0.000274024264084127
KAF5827569	0.147428189510946	-0.243041669724821	7.76396672167725	27.3044201975468	4.94169967294999e-05	0.000274051609677373
KAF5835967	-0.553292835033514	-0.828793844983845	5.43563617988721	27.2966220634228	4.94826170851808e-05	0.000274233908319857
KAF5841064	0.725989188131688	-1.00160975138323	1.88856670642157	27.2174319984005	5.01548423808234e-05	0.000277775562233475
KAF5837739	1.04457581503901	-0.0285906533950095	4.89417639449778	27.2077650746099	5.02376375381017e-05	0.000278050215957742
KAF5843876	1.13788258480711	0.408404056387895	3.83862193485483	27.200211071832	5.03024481126486e-05	0.000278225033352259
KAF5838085	-0.407787187211065	-1.66939783803264	1.93091420603332	27.1851820300052	5.04316850855747e-05	0.000278755729971355
KAF5831305	-0.0873833540951921	-1.1787379976214	3.28127606589366	27.1730992954485	5.05358701733958e-05	0.000279147346195262
KAF5831764	1.4190433302826	-1.14659908071342	2.33302230052313	27.1531379071265	5.07085463379647e-05	0.000279916524083135
KAF5832753	-0.0274525170258115	-0.471952386562249	8.19095742765582	27.14712951129	5.07606581165495e-05	0.000280019598859016
KAF5835817	1.15051856373886	-2.30521589779496	1.38991854988016	27.1232607072059	5.0968300482541e-05	0.000280979952758919
KAF5837713	0.650099504385352	-0.951154353412234	2.82886172818694	27.1113813379781	5.10720159519249e-05	0.000281366487882513
KAF5834853	0.204038939906987	-0.33072559244965	6.22690774099773	27.0993947448967	5.11769197837398e-05	0.000281759057376093
KAF5841857	0.808938775459596	-0.998348123087914	3.0881926637177	27.0833910352653	5.13173766354025e-05	0.000282346722697017
KAF5834201	-0.458424682569906	-1.13442674353513	4.54475318122339	27.0425362522275	5.16780047884026e-05	0.000284144197044047
KAF5832757	0.353077935403707	-1.83299819856532	1.29824339824515	26.9831781423188	5.22073000450728e-05	0.000286866096179422
KAF5843718	0.884498681607644	-0.574247618837581	2.78493819218402	26.9315643282851	5.2672739339519e-05	0.00028923378310107
KAF5828794	0.288638480575404	-0.632788509953319	4.92404325416714	26.9181114533039	5.27948560750815e-05	0.000289609651289659
KAF5842967	0.0687029057143754	-1.00549207816202	4.54086163674407	26.9164063268821	5.28103579554944e-05	0.000289609651289659
KAF5836252	-0.00880041302985234	-0.548810492736891	5.82244390216735	26.8735803537912	5.32014685500207e-05	0.000291563545574524
KAF5831476	0.563998051481942	-1.18803304190962	2.80847953433629	26.8424289996247	5.34881057084975e-05	0.000292942705822732
KAF5828196	0.502227153413809	-0.526911191571003	4.36229673460106	26.825882882189	5.36410937548592e-05	0.000293588574577249
KAF5830498	0.0415893865731837	-0.576764801552165	5.54723584071196	26.7755477933136	5.41096809719606e-05	0.000295829556925569
KAF5836488	-0.145228079000065	-0.447340884798811	7.11037891702499	26.7743175167236	5.412119431693e-05	0.000295829556925569
KAF5834788	0.0992419227007043	-0.677422119613729	4.44193223574213	26.755346691002	5.42990957850301e-05	0.000296548214318793
KAF5838209	0.35370585406171	-1.28943808387515	1.60164247709564	26.752750379273	5.43234966282575e-05	0.000296548214318793
KAF5829338	-0.0266981826135781	-0.463303087383634	6.49123291155118	26.7075265733894	5.47506024788445e-05	0.000298593395395038
KAF5825200	1.43332310185235	-0.74365850529779	2.9092206213897	26.7055394844241	5.47694596759946e-05	0.000298593395395038
KAF5838490	0.603372327069388	-0.7171062908818	2.8613097870013	26.6804766127989	5.50079612262352e-05	0.000299698547370523
KAF5834985	0.297498682469154	-1.08309209251577	2.84584211582252	26.6698638504662	5.51093224383838e-05	0.000300055569635257
KAF5831048	0.757876347845508	-1.20343749932285	1.98156385013231	26.6451673217957	5.53460494060134e-05	0.000301119603955393
KAF5835332	-0.259107792384859	-0.0790887946580434	12.2016529720495	26.6419824776827	5.53766646872828e-05	0.000301119603955393
KAF5841023	0.29601846187512	-1.02371781811503	3.35731075615647	26.6179646235667	5.5608187563558e-05	0.00030196547566265
KAF5831425	0.508085239173251	0.471787465592464	5.66547931164344	26.6161453962076	5.56257706493093e-05	0.00030196547566265
KAF5825230	0.746783865519953	-1.95993716567317	1.83231924229559	26.6146320534778	5.56404023104213e-05	0.00030196547566265
KAF5829420	0.288952249978005	-0.673274987445338	5.05649275383712	26.6048127313018	5.57354501035211e-05	0.000302285401014822
KAF5832250	-0.0271485880201962	-0.966690770441545	4.06152753431727	26.5199096569689	5.65653145406144e-05	0.000306587665995537
KAF5826516	-0.238093698552252	0.541655242222093	5.56825812604208	26.4858134259647	5.69026728283156e-05	0.000308190856737359
KAF5836683	0.986250064159764	-0.883162575953058	3.55873900131741	26.4794762464573	5.69656358160275e-05	0.000308190856737359
KAF5831069	0.359493352001117	-2.07456440302505	1.50837799827729	26.4788851770326	5.69715125662087e-05	0.000308190856737359
KAF5838516	0.0562110631620477	-0.922366122799394	4.97352019534562	26.4445362053444	5.73142603281139e-05	0.00030984481342003
KAF5826962	0.635173748830554	-1.18274252346522	2.50920474904899	26.4369519140133	5.73902666285738e-05	0.000310055543708179
KAF5839094	-0.374794588079831	-1.31157766965045	2.6559672807709	26.4137184948682	5.76238417999486e-05	0.000311116731936022
KAF5828131	0.44392351058431	-0.891150076566184	2.65777412954539	26.4056866206929	5.7704850051514e-05	0.000311353359749599
KAF5839677	-0.0324099370971944	0.256255999668719	13.62701310329	26.3922837812688	5.78403281068585e-05	0.000311883391865314
KAF5836607	1.35438242613699	-1.60494822513602	1.222030859839	26.3569067919632	5.8199728982836e-05	0.000313619388997599
KAF5832317	0.0395153943976156	-0.673113243649469	5.16252912312903	26.3353990666005	5.84195161801736e-05	0.000314601304496961
KAF5842447	0.658513207069549	-0.948015416552366	3.09532581095682	26.3212907176175	5.85642206085608e-05	0.000315177881347101
KAF5828219	-0.314720992138213	-1.05971654553417	4.18312933576919	26.2597380566475	5.92005078814135e-05	0.00031839759344827
KAF5838510	0.162113045768296	-1.93429619595821	2.14364438728933	26.2231893533871	5.95821773842388e-05	0.000320244642757135
KAF5839689	0.85463960740896	-0.842760250815525	2.34629992095796	26.177920251009	6.00589400802392e-05	0.000322600105344402
KAF5836278	1.06915722077076	-1.07523025545016	1.10042038486692	26.1478048698313	6.0378598747913e-05	0.0003241092217404
KAF5840049	0.29473759908932	-0.538915120271147	4.11348840778104	26.1351019233355	6.05140347758866e-05	0.00032462814043131
KAF5843800	0.521181044809434	-1.61438906034305	1.79175329196327	26.1128089116659	6.07525845657639e-05	0.000325699195360888
KAF5829589	0.63123467408621	-0.010707915592798	5.20029394442235	26.10651609467	6.08201222916414e-05	0.00032585265775445
KAF5840953	0.731330371142252	-1.27479391526703	2.09263820423356	26.094639833717	6.0947825643979e-05	0.000326328063901969
KAF5839026	-1.9507773273862	-0.561984882946867	2.03322573865432	26.0719832079952	6.11923259919669e-05	0.000327412684444609
KAF5827559	0.501609072179719	-0.667255282110116	3.76689754738018	26.0686313261673	6.12285961118052e-05	0.000327412684444609
KAF5834726	0.651986760352585	-1.40758115831166	1.15807855788347	26.0637573512436	6.12813817516526e-05	0.000327485826922999
KAF5834741	-0.146700228711749	-1.07605234857791	4.20740040009617	26.0593357704192	6.13293143222061e-05	0.000327532957993721
KAF5832735	0.149880165892942	-1.40001784759786	2.38621098015048	26.0527006262546	6.1401326173021e-05	0.000327708543896034
KAF5842322	-0.0715673727045078	0.176382061898395	13.6561621832027	26.0267641538676	6.16837750227095e-05	0.000329006326140235
KAF5841725	1.1563940138793	0.151453036599157	3.22671223552212	26.0220111288507	6.17357014707639e-05	0.000329011383754882
KAF5830572	0.181218119445565	-0.802578895496409	3.55561477639614	26.0194866179422	6.17633025152465e-05	0.000329011383754882
KAF5841809	-0.395828594362685	-1.21397689658478	2.53746453443273	26.0039250579259	6.19337620513275e-05	0.000329709677951568
KAF5841050	0.765271630069594	-0.134699155594179	4.4812381196249	25.997383566063	6.20055822926352e-05	0.000329838744548833
ACS95052	-0.641539293902674	0.521790622853961	7.47411097943517	25.9945445224507	6.20367832176275e-05	0.000329838744548833
KAF5835812	-0.935924302540352	-0.247214517885416	3.68798324735604	25.9570030278383	6.24511072373555e-05	0.00033183094670407
KAF5836575	0.00431477401529573	-0.696308090139995	4.43219715526247	25.9479698514961	6.25512874982193e-05	0.000332152493031128
KAF5832650	0.614337865755676	-0.081506961635794	6.86268686584984	25.9231588783826	6.28274236950867e-05	0.00033337049492421
KAF5837759	0.206155435727875	-1.25019351297517	3.38224734680602	25.9202149950989	6.28602831962417e-05	0.00033337049492421
KAF5827091	-0.0994140718799717	-0.542348896478884	6.31556863093736	25.9143330113115	6.29259983390652e-05	0.000333507791197046
KAF5839719	-0.0322533296857043	-0.595916172780138	6.39640881627308	25.9049393594665	6.30311147967046e-05	0.000333853608670211
KAF5835890	1.14516062737311	-1.88128971026239	0.794945778693313	25.8827723839344	6.32799882913394e-05	0.000334959938022551
KAF5829084	-0.246809348864977	-0.520122224217973	5.80656851378676	25.871989620333	6.34014673664803e-05	0.000335388840494079
KAF5834825	-0.000341003851790997	-0.346649979408983	9.13706886776012	25.8643910306169	6.34872385109889e-05	0.000335388840494079
KAF5830373	0.799090549032161	-1.07604229110734	2.13655057602706	25.8625343839044	6.35082167006857e-05	0.000335388840494079
KAF5833972	1.25747189525401	0.215043424879787	2.67721410105356	25.8613838569708	6.35212205664688e-05	0.000335388840494079
KAF5842317	0.352209833476113	-1.37702094382392	2.42720982030324	25.8522159200192	6.36249536681723e-05	0.000335643711857047
KAF5829335	1.05017492620804	-0.610470256320736	2.57076573050033	25.8500353754212	6.36496554130631e-05	0.000335643711857047
KAF5841702	0.0822683262977633	-1.32409169039333	3.67676753604929	25.8299538809193	6.3877675697872e-05	0.000336634144930132
KAF5839900	0.798938141210241	0.286974598992605	4.48624155761697	25.8244107851698	6.39407856119147e-05	0.000336754804222751
KAF5834661	0.0340893951298037	-0.864586378171168	4.36941257498608	25.8207055171078	6.39830122522512e-05	0.000336765395726179
KAF5843264	0.977710836597226	0.245805507568067	4.89944746400055	25.812013114409	6.40822032349706e-05	0.000336958168254873
KAF5842778	0.683622279177689	0.669006474330101	5.62800812441746	25.8104451534506	6.41001148829726e-05	0.000336958168254873
KAF5838110	1.3174816853641	-0.204196795675252	2.65813075191206	25.7978688778122	6.42439940081492e-05	0.000337502638534656
KAF5834006	0.122267331915891	-1.10924719886564	4.94996241756141	25.7384715333659	6.49286962557773e-05	0.00034088583225447
KAF5830454	-0.121058329052771	-0.527814780587683	9.65769317446883	25.7252581081586	6.50821812173168e-05	0.000341477559845746
KAF5827817	-0.798090266601495	-0.482263954914913	5.22713709798583	25.6873094302552	6.55253702385409e-05	0.000343587633298398
KAF5831334	-0.00333668374150958	0.2263957462561	12.4842487784447	25.6619737150184	6.58232375120199e-05	0.000344933536248845
KAF5841752	-0.0565190312459963	-1.3749400673792	3.57196408248173	25.6395671172502	6.60879982847567e-05	0.000346063959398684
KAF5838880	1.27988044727353	-0.509998842184393	1.94303938988302	25.6367304139708	6.61216067635412e-05	0.000346063959398684
KAF5832912	0.186903551514937	-0.617683341663602	5.73716220294147	25.6149046799318	6.63808668932439e-05	0.000347203859690209
KAF5832724	0.964360990276697	0.168098953039599	4.19579178626188	25.6105374356534	6.64328875868427e-05	0.000347259051593146
KAF5830516	1.57427774593934	-1.35223014778135	0.916438601336705	25.5943159805789	6.66265315769389e-05	0.000348054008375101
KAF5839859	0.100703255266533	-0.971813887867775	3.5457213458703	25.5800389249868	6.6797514889843e-05	0.000348729669381263
KAF5840250	0.368940843567215	-0.560714990625875	4.96752585396185	25.5607124876816	6.70297946520152e-05	0.000349567431263241
KAF5837617	-0.534202877663548	-2.81410378421977	1.35726385119887	25.5597428985742	6.70414729649828e-05	0.000349567431263241
KAF5839440	0.433479391811285	-1.22195478400647	3.54741001344122	25.5412925070441	6.72641582149057e-05	0.000350510305470828
KAF5838931	1.09120959656805	-0.412118160748836	2.19511049763275	25.5347945206363	6.73427925504598e-05	0.000350701831354198
KAF5843682	0.384231560317019	-0.152403805667291	5.57761699930595	25.5216484323319	6.7502209394764e-05	0.000351313549702768
KAF5833461	-0.0581834498371015	-0.66820987409396	4.77692411150789	25.5122335738044	6.76166526232519e-05	0.000351411056789412
KAF5836442	0.111321344054679	-1.33922239702423	3.83239905513212	25.5072043912807	6.76778790409794e-05	0.000351411056789412
KAF5839919	0.276003023731836	-1.06851650735149	2.60803860319633	25.5046975421347	6.77084223975712e-05	0.000351411056789412
KAF5837625	1.25171499650325	-0.83831086619144	3.60665760688831	25.5044868441341	6.77109902742188e-05	0.000351411056789412
KAF5830011	0.729277456508199	-0.607293849036395	3.1580094645281	25.5028644232014	6.77307673343816e-05	0.000351411056789412
KAF5831193	0.839651731334686	-0.196518105343707	3.81333615771287	25.4880353593575	6.79118471854543e-05	0.000352132389059439
KAF5829552	1.39311507676339	-1.58760548705387	0.49707873555454	25.477527193493	6.80405093952256e-05	0.00035258120400719
KAF5841257	-0.123342843640471	-1.77248289573081	2.94383755849221	25.4733659334959	6.80915393500821e-05	0.000352627427654661
KAF5831111	-0.0811706568237281	-0.873395560968367	6.90529584236278	25.4306392428301	6.86181190690884e-05	0.000355134814020115
KAF5838653	1.72233838973589	0.12507655565503	2.71958443567047	25.4207370056384	6.87408421285864e-05	0.000355550223585412
KAF5842529	-0.135041277768375	-2.7926389044714	0.195350479946774	25.3988351629505	6.90132019818229e-05	0.000356738613207275
KAF5834662	0.0725508923366785	0.28420865372728	12.9398200439833	25.3482338777227	6.96473317480753e-05	0.000359794420763962
KAF5843767	0.327139602085157	-1.56777119292753	1.79321870457106	25.3440031666789	6.97006609787753e-05	0.000359847925423097
KAF5833997	0.236538295652582	-0.360622255889865	6.82034717348549	25.2996324859768	7.02628743582196e-05	0.00036252699314586
KAF5836315	0.275339829431002	-0.502344458204076	4.58343030127408	25.2933412967082	7.03430208677523e-05	0.000362591936569138
KAF5841905	0.177000538329906	-0.928803452366689	3.8527355011421	25.2918479799473	7.03620607744027e-05	0.000362591936569138
KAF5836831	0.422618994396803	-0.652267056916485	4.51657068338894	25.2845033356198	7.04557940204454e-05	0.000362851672279957
KAF5843277	0.108546654706863	-0.551544660046638	5.33991792107697	25.2585334966479	7.07884065536856e-05	0.000364335983825604
KAF5831121	-0.00724115034931499	-0.808928280924693	8.98602235009968	25.2552165167771	7.08310224108054e-05	0.000364335983825604
KAF5826779	0.622844511130204	-1.4425115478968	3.30270580234031	25.2207548246166	7.12755727842108e-05	0.000366397573047871
KAF5839285	0.392718594972382	-2.26766293742485	1.02403335581297	25.2117279485997	7.13925610309951e-05	0.000366773807407088
KAF5837630	-0.315315276747271	-0.346232583892638	8.17466444879599	25.2058566171297	7.14687749219169e-05	0.000366833045080428
KAF5831910	0.602198685717506	-0.523810153769358	3.72081108157594	25.2040916585037	7.14917040328706e-05	0.000366833045080428
KAF5828412	0.921950172948294	0.050597663967669	5.41172470907787	25.1941577860793	7.16209198214471e-05	0.000367271024240538
KAF5841911	0.425728456967348	-0.41178223394694	4.36229408189709	25.1863238267274	7.17230149531875e-05	0.000367569478101586
